sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.0454;4.0859;8.1412;0.5487;3.4491;9.1673;-0.4703;-1.0503;0.2759;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.88;31.904;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;8;2018-02-21 20:28:29:984
1.0454;4.0859;8.1412;0.5487;3.4491;9.1673;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.88;31.904;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;17;2018-02-21 20:28:29:993
0.3376;4.6668;10.2065;0.5487;3.4491;9.1673;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.88;31.904;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;28;2018-02-21 20:28:30:004
0.3376;4.6668;10.2065;0.5487;3.4491;9.1673;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.88;31.904;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;37;2018-02-21 20:28:30:013
0.3376;4.6668;10.2065;0.5487;3.4491;9.1673;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.88;31.904;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;48;2018-02-21 20:28:30:024
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;57;2018-02-21 20:28:30:033
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;68;2018-02-21 20:28:30:044
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;77;2018-02-21 20:28:30:053
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;88;2018-02-21 20:28:30:064
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;97;2018-02-21 20:28:30:073
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-7.86;19.89;-37.09;10.27;-20.58;-3.43;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;108;2018-02-21 20:28:30:084
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;-0.099;0.2929;-0.0046;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;118;2018-02-21 20:28:30:094
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.4794;-0.9683;-2.1064;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;128;2018-02-21 20:28:30:104
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;138;2018-02-21 20:28:30:114
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;148;2018-02-21 20:28:30:124
0.3376;4.6668;10.2065;0.3898;3.2376;9.2521;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;157;2018-02-21 20:28:30:133
-0.0864;3.517;10.3976;0.3898;3.2376;9.2521;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;168;2018-02-21 20:28:30:144
-0.0864;3.517;10.3976;0.3898;3.2376;9.2521;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;177;2018-02-21 20:28:30:153
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;188;2018-02-21 20:28:30:164
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;197;2018-02-21 20:28:30:173
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;208;2018-02-21 20:28:30:184
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;217;2018-02-21 20:28:30:193
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-8.46;20.84;-37.04;11.32;-19.27;-2.41;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;228;2018-02-21 20:28:30:204
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.5209;0.0735;-0.8318;0.0806;0.3274;0.228;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;237;2018-02-21 20:28:30:213
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.89;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;248;2018-02-21 20:28:30:224
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;258;2018-02-21 20:28:30:234
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;268;2018-02-21 20:28:30:244
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;277;2018-02-21 20:28:30:253
-0.0864;3.517;10.3976;0.093;3.4621;9.1783;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;288;2018-02-21 20:28:30:264
-0.6816;3.3792;8.3168;0.093;3.4621;9.1783;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;297;2018-02-21 20:28:30:273
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;308;2018-02-21 20:28:30:284
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;318;2018-02-21 20:28:30:294
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;328;2018-02-21 20:28:30:304
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-7.26;20.24;-37.49;11.77;-20.67;-0.58;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;338;2018-02-21 20:28:30:314
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.6898;0.0402;0.7536;-0.057;0.2453;0.4977;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;347;2018-02-21 20:28:30:323
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;-0.057;0.2453;0.4977;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;358;2018-02-21 20:28:30:334
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;-0.057;0.2453;0.4977;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;367;2018-02-21 20:28:30:343
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;378;2018-02-21 20:28:30:354
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;33.465;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;387;2018-02-21 20:28:30:363
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;31.067;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;398;2018-02-21 20:28:30:374
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;31.067;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;407;2018-02-21 20:28:30:383
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;31.067;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;418;2018-02-21 20:28:30:394
-0.6816;3.3792;8.3168;-0.0022;3.4705;9.1756;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;31.067;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;428;2018-02-21 20:28:30:404
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;31.067;30.280672;-97.70976;497.52;NaN;;2.23;38.038708;89.4;16 / 22;438;2018-02-21 20:28:30:414
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.88;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;448;2018-02-21 20:28:30:424
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.51;20.99;-38.29;11.96;-20.72;0.01;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;457;2018-02-21 20:28:30:433
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.2132;-0.7696;1.7806;0.0471;0.0283;0.3424;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;468;2018-02-21 20:28:30:444
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0471;0.0283;0.3424;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;477;2018-02-21 20:28:30:453
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0471;0.0283;0.3424;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;488;2018-02-21 20:28:30:464
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;497;2018-02-21 20:28:30:473
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;508;2018-02-21 20:28:30:484
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;517;2018-02-21 20:28:30:493
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;528;2018-02-21 20:28:30:504
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;537;2018-02-21 20:28:30:513
-0.2217;4.3069;7.2633;0.2087;3.5364;9.148;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;548;2018-02-21 20:28:30:524
-0.2217;4.3069;7.2633;0.6911;3.6243;9.0897;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;558;2018-02-21 20:28:30:534
-0.2217;4.3069;7.2633;0.6911;3.6243;9.0897;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-6.11;22.24;-37.99;8.52;-21.13;-1.31;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;568;2018-02-21 20:28:30:544
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.4409;-0.9525;0.8636;0.0952;-0.5176;0.3491;0.281;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;578;2018-02-21 20:28:30:554
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;0.0952;-0.5176;0.3491;0.281;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;587;2018-02-21 20:28:30:563
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;0.0952;-0.5176;0.3491;0.281;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;598;2018-02-21 20:28:30:574
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;0.0952;-0.5176;0.3491;0.281;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;607;2018-02-21 20:28:30:583
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;0.0952;-0.5176;0.3491;0.281;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;618;2018-02-21 20:28:30:594
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.281;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;628;2018-02-21 20:28:30:604
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.281;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;638;2018-02-21 20:28:30:614
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.687;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.87;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;648;2018-02-21 20:28:30:624
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.687;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.9;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;658;2018-02-21 20:28:30:634
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.687;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.9;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;668;2018-02-21 20:28:30:644
0.8646;4.9578;9.4695;0.6911;3.6243;9.0897;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.687;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.9;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;678;2018-02-21 20:28:30:654
0.8646;4.9578;9.4695;0.9559;3.3721;9.1625;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.687;-7.71;22.09;-37.84;8.36;-21.68;-4.35;2.0;1003.9;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;688;2018-02-21 20:28:30:664
0.8646;4.9578;9.4695;0.9559;3.3721;9.1625;0.2889;-0.4529;-2.6985;-0.4151;-0.2679;0.2796;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;31.067;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;698;2018-02-21 20:28:30:674
0.8646;4.9578;9.4695;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;-0.4151;-0.2679;0.2796;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;708;2018-02-21 20:28:30:684
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;-0.4151;-0.2679;0.2796;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;717;2018-02-21 20:28:30:693
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;-0.4151;-0.2679;0.2796;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;728;2018-02-21 20:28:30:704
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;-0.4151;-0.2679;0.2796;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;737;2018-02-21 20:28:30:713
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;1.3544;-1.1652;-0.6168;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;748;2018-02-21 20:28:30:724
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;1.3544;-1.1652;-0.6168;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;757;2018-02-21 20:28:30:733
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;1.3544;-1.1652;-0.6168;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;768;2018-02-21 20:28:30:744
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;1.3544;-1.1652;-0.6168;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;778;2018-02-21 20:28:30:754
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;1.3544;-1.1652;-0.6168;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;787;2018-02-21 20:28:30:763
1.1904;2.0856;10.8658;0.9559;3.3721;9.1625;-0.537;0.3631;-0.4733;1.3544;-1.1652;-0.6168;0.687;-8.21;23.14;-37.14;6.8;-20.11;-5.96;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;798;2018-02-21 20:28:30:774
1.1904;2.0856;10.8658;1.7157;4.3092;8.6443;-0.537;0.3631;-0.4733;1.3544;-1.1652;-0.6168;0.687;-12.31;18.79;-35.14;8.5;-26.06;-11.23;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;808;2018-02-21 20:28:30:784
1.1904;2.0856;10.8658;1.7157;4.3092;8.6443;-1.1187;0.9919;1.0044;1.3544;-1.1652;-0.6168;0.687;-12.31;18.79;-35.14;8.5;-26.06;-11.23;2.0;1003.9;22.46;30.280663;-97.70975;488.74;NaN;;1.84;34.580647;89.4;18 / 22;818;2018-02-21 20:28:30:794
