sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
3.1163;2.5453;9.522;1.8431;2.6242;9.2711;-0.8607;0.034;-1.5456;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.82;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;8;2018-02-21 20:29:58:857
3.1163;2.5453;9.522;1.8431;2.6242;9.2711;-0.8607;0.034;-1.5456;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.82;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;18;2018-02-21 20:29:58:867
3.1163;2.5453;9.522;1.8431;2.6242;9.2711;-0.8607;0.034;-1.5456;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.82;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;28;2018-02-21 20:29:58:877
3.1163;2.5453;9.522;1.8431;2.6242;9.2711;0.1421;-0.7311;-0.7878;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.82;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;38;2018-02-21 20:29:58:887
1.7713;2.0583;10.3833;1.8431;2.6242;9.2711;0.1421;-0.7311;-0.7878;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.82;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;47;2018-02-21 20:29:58:896
1.7713;2.0583;10.3833;1.8431;2.6242;9.2711;0.1421;-0.7311;-0.7878;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.82;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;58;2018-02-21 20:29:58:907
1.7713;2.0583;10.3833;1.8431;2.6242;9.2711;0.1421;-0.7311;-0.7878;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;67;2018-02-21 20:29:58:916
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4478;-0.0948;2.2035;29.3;-9.66;18.39;-27.99;9.79;-15.52;-11.24;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;78;2018-02-21 20:29:58:927
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;87;2018-02-21 20:29:58:936
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;98;2018-02-21 20:29:58:947
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;108;2018-02-21 20:29:58:957
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;118;2018-02-21 20:29:58:967
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;128;2018-02-21 20:29:58:977
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;137;2018-02-21 20:29:58:986
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;0.1421;-0.7311;-0.7878;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;148;2018-02-21 20:29:58:997
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;-1.1802;-0.8189;0.6681;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;158;2018-02-21 20:29:59:007
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;-1.1802;-0.8189;0.6681;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;168;2018-02-21 20:29:59:017
1.7713;2.0583;10.3833;1.7649;2.3529;9.3587;-1.1802;-0.8189;0.6681;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;177;2018-02-21 20:29:59:026
2.1162;3.517;9.264;1.7649;2.3529;9.3587;-1.1802;-0.8189;0.6681;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;188;2018-02-21 20:29:59:037
2.1162;3.517;9.264;1.7649;2.3529;9.3587;-1.1802;-0.8189;0.6681;-0.4566;0.2557;0.7897;29.3;-9.06;22.09;-30.39;6.5;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;197;2018-02-21 20:29:59:046
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-1.1802;-0.8189;0.6681;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;207;2018-02-21 20:29:59:056
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-1.1802;-0.8189;0.6681;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;218;2018-02-21 20:29:59:067
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-1.1802;-0.8189;0.6681;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;227;2018-02-21 20:29:59:076
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-1.1802;-0.8189;0.6681;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;237;2018-02-21 20:29:59:086
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-1.1802;-0.8189;0.6681;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;248;2018-02-21 20:29:59:097
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-1.1802;-0.8189;0.6681;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.84;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;258;2018-02-21 20:29:59:107
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-0.648;-0.3536;1.0106;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.83;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;267;2018-02-21 20:29:59:116
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-0.648;-0.3536;1.0106;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.83;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;277;2018-02-21 20:29:59:126
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-0.648;-0.3536;1.0106;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.83;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;288;2018-02-21 20:29:59:137
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-0.648;-0.3536;1.0106;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.83;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;298;2018-02-21 20:29:59:147
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-0.648;-0.3536;1.0106;0.888;1.1897;0.4183;29.3;-8.26;21.29;-31.74;3.91;-13.88;-10.68;2.0;1003.83;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;308;2018-02-21 20:29:59:157
2.1162;3.517;9.264;1.2261;3.4296;9.1088;-0.648;-0.3536;1.0106;0.888;1.1897;0.4183;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;318;2018-02-21 20:29:59:167
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.648;-0.3536;1.0106;0.888;1.1897;0.4183;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;22.856;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;327;2018-02-21 20:29:59:176
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.648;-0.3536;1.0106;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;338;2018-02-21 20:29:59:187
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.648;-0.3536;1.0106;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;348;2018-02-21 20:29:59:197
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.648;-0.3536;1.0106;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;358;2018-02-21 20:29:59:207
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.648;-0.3536;1.0106;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;368;2018-02-21 20:29:59:217
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.648;-0.3536;1.0106;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;377;2018-02-21 20:29:59:226
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.6829;0.493;0.1348;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;388;2018-02-21 20:29:59:237
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.6829;0.493;0.1348;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;397;2018-02-21 20:29:59:246
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.6829;0.493;0.1348;0.088;-0.0736;-0.3096;29.3;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;408;2018-02-21 20:29:59:257
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.6829;0.493;0.1348;0.088;-0.0736;-0.3096;136.037;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;418;2018-02-21 20:29:59:267
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.6829;0.493;0.1348;0.088;-0.0736;-0.3096;136.037;-6.36;20.59;-34.29;2.55;-20.46;-7.67;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;428;2018-02-21 20:29:59:277
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.6829;0.493;0.1348;0.088;-0.0736;-0.3096;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;438;2018-02-21 20:29:59:287
1.461;4.0634;7.9047;0.7509;3.8378;8.9969;-0.6829;0.493;0.1348;0.088;-0.0736;-0.3096;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;447;2018-02-21 20:29:59:296
1.461;4.0634;7.9047;1.0863;3.7066;9.0176;-0.6829;0.493;0.1348;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.83;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;458;2018-02-21 20:29:59:307
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-0.6829;0.493;0.1348;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;467;2018-02-21 20:29:59:316
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-0.6829;0.493;0.1348;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;478;2018-02-21 20:29:59:327
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-0.6829;0.493;0.1348;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;488;2018-02-21 20:29:59:337
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-0.6829;0.493;0.1348;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;497;2018-02-21 20:29:59:346
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;508;2018-02-21 20:29:59:357
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;518;2018-02-21 20:29:59:367
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;527;2018-02-21 20:29:59:376
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-9.06;22.84;-34.79;9.79;-23.03;-4.77;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;538;2018-02-21 20:29:59:387
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;548;2018-02-21 20:29:59:397
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;17 / 20;557;2018-02-21 20:29:59:406
0.8071;2.6023;6.2181;1.0863;3.7066;9.0176;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;568;2018-02-21 20:29:59:417
0.8071;2.6023;6.2181;0.3983;3.5784;9.1254;-1.1578;0.0767;-0.7471;-0.1648;-0.1061;-0.571;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;578;2018-02-21 20:29:59:427
0.8071;2.6023;6.2181;0.3983;3.5784;9.1254;-1.1578;0.0767;-0.7471;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;587;2018-02-21 20:29:59:436
0.8071;2.6023;6.2181;0.3983;3.5784;9.1254;-1.1578;0.0767;-0.7471;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;598;2018-02-21 20:29:59:447
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;-1.1578;0.0767;-0.7471;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;607;2018-02-21 20:29:59:456
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;617;2018-02-21 20:29:59:466
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;628;2018-02-21 20:29:59:477
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;637;2018-02-21 20:29:59:486
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;16.599;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;648;2018-02-21 20:29:59:497
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-11.16;24.54;-36.44;10.1;-22.2;-6.87;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;658;2018-02-21 20:29:59:507
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;667;2018-02-21 20:29:59:516
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;678;2018-02-21 20:29:59:527
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;687;2018-02-21 20:29:59:536
1.2419;3.2152;8.0313;0.3983;3.5784;9.1254;1.988;-1.3517;-2.5437;0.5538;0.8458;0.1745;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;698;2018-02-21 20:29:59:547
1.2419;3.2152;8.0313;0.7431;4.3929;8.7399;1.988;-1.3517;-2.5437;1.4987;-0.5647;0.5002;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;707;2018-02-21 20:29:59:556
1.2419;3.2152;8.0313;0.7431;4.3929;8.7399;1.988;-1.3517;-2.5437;1.4987;-0.5647;0.5002;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;718;2018-02-21 20:29:59:567
1.2419;3.2152;8.0313;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;727;2018-02-21 20:29:59:576
1.2419;3.2152;8.0313;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;738;2018-02-21 20:29:59:587
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;748;2018-02-21 20:29:59:597
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;758;2018-02-21 20:29:59:607
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-10.66;24.69;-37.34;14.24;-21.39;-2.5;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;767;2018-02-21 20:29:59:616
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-12.86;21.49;-39.19;14.74;-26.6;-4.86;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;778;2018-02-21 20:29:59:627
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-12.86;21.49;-39.19;14.74;-26.6;-4.86;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;787;2018-02-21 20:29:59:636
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-12.86;21.49;-39.19;14.74;-26.6;-4.86;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;798;2018-02-21 20:29:59:647
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-12.86;21.49;-39.19;14.74;-26.6;-4.86;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;808;2018-02-21 20:29:59:657
-1.4913;3.6595;11.2254;0.7431;4.3929;8.7399;2.151;0.2227;0.0945;1.4987;-0.5647;0.5002;136.037;-12.86;21.49;-39.19;14.74;-26.6;-4.86;2.0;1003.81;13.705;30.281076;-97.70932;478.77;532.4035811898309;;0.0;34.580647;;19 / 20;817;2018-02-21 20:29:59:666
