sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3439;5.345;8.0457;-0.7648;5.5062;8.0829;-0.0989;-0.1617;-0.8731;0.0342;-0.1359;-0.0272;2.093;-5.16;-14.76;-20.44;102.36;-34.14;5.41;2.0;1002.59;24.127;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;15;2018-02-21 20:31:52:445
-0.3439;5.345;8.0457;-0.7648;5.5062;8.0829;-0.0989;-0.1617;-0.8731;0.0342;-0.1359;-0.0272;2.093;-5.16;-14.76;-20.44;102.36;-34.14;5.41;2.0;1002.59;24.127;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;26;2018-02-21 20:31:52:456
-0.3439;5.345;8.0457;-0.9592;5.3533;8.1645;-0.0989;-0.1617;-0.8731;0.0342;-0.1359;-0.0272;2.093;-5.16;-14.76;-20.44;102.36;-34.14;5.41;2.0;1002.59;24.127;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;35;2018-02-21 20:31:52:465
-0.3439;5.345;8.0457;-0.9592;5.3533;8.1645;-0.0989;-0.1617;-0.8731;0.1788;0.0999;-0.0853;2.093;-5.16;-14.76;-20.44;102.36;-34.14;5.41;2.0;1002.59;24.127;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;46;2018-02-21 20:31:52:476
-0.3439;5.345;8.0457;-0.9592;5.3533;8.1645;-0.0989;-0.1617;-0.8731;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;24.127;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;55;2018-02-21 20:31:52:485
-0.3439;5.345;8.0457;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;66;2018-02-21 20:31:52:496
-0.3439;5.345;8.0457;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;75;2018-02-21 20:31:52:505
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;86;2018-02-21 20:31:52:516
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;96;2018-02-21 20:31:52:526
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;106;2018-02-21 20:31:52:536
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;116;2018-02-21 20:31:52:546
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;126;2018-02-21 20:31:52:556
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;135;2018-02-21 20:31:52:565
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;145;2018-02-21 20:31:52:575
0.2729;5.2892;8.3252;-0.9592;5.3533;8.1645;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;156;2018-02-21 20:31:52:586
0.2729;5.2892;8.3252;-0.4851;5.6089;8.0338;-1.4781;0.3894;-1.1181;0.1788;0.0999;-0.0853;2.093;-5.56;-14.96;-21.54;96.88;-33.07;6.7;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;166;2018-02-21 20:31:52:596
0.2729;5.2892;8.3252;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;176;2018-02-21 20:31:52:606
0.2729;5.2892;8.3252;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;186;2018-02-21 20:31:52:616
0.2729;5.2892;8.3252;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;195;2018-02-21 20:31:52:625
0.2729;5.2892;8.3252;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;206;2018-02-21 20:31:52:636
0.2729;5.2892;8.3252;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;215;2018-02-21 20:31:52:645
0.1591;4.3235;8.6823;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;226;2018-02-21 20:31:52:656
0.1591;4.3235;8.6823;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;236;2018-02-21 20:31:52:666
0.1591;4.3235;8.6823;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;245;2018-02-21 20:31:52:675
0.1591;4.3235;8.6823;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;256;2018-02-21 20:31:52:686
0.1591;4.3235;8.6823;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;266;2018-02-21 20:31:52:696
0.1591;4.3235;8.6823;-0.4851;5.6089;8.0338;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-6.16;-14.71;-20.09;98.68;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;275;2018-02-21 20:31:52:705
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-1.2052;1.3165;-0.4728;0.3743;-0.5343;0.68;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;285;2018-02-21 20:31:52:715
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;296;2018-02-21 20:31:52:726
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;305;2018-02-21 20:31:52:735
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;315;2018-02-21 20:31:52:745
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;326;2018-02-21 20:31:52:756
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;335;2018-02-21 20:31:52:765
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;346;2018-02-21 20:31:52:776
0.1591;4.3235;8.6823;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;356;2018-02-21 20:31:52:786
0.7867;5.5767;9.4743;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.59;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;365;2018-02-21 20:31:52:795
0.7867;5.5767;9.4743;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.6;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;375;2018-02-21 20:31:52:805
0.7867;5.5767;9.4743;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.6;10.269;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;386;2018-02-21 20:31:52:816
0.7867;5.5767;9.4743;0.0711;5.2677;8.2754;-0.9147;-0.5728;-0.6927;-0.9977;0.722;0.95;2.093;-10.16;-12.76;-19.44;90.86;-34.87;3.46;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;395;2018-02-21 20:31:52:825
0.7867;5.5767;9.4743;0.0711;5.2677;8.2754;-0.7187;0.0854;0.0182;-0.9977;0.722;0.95;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;406;2018-02-21 20:31:52:836
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;416;2018-02-21 20:31:52:846
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;425;2018-02-21 20:31:52:855
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;436;2018-02-21 20:31:52:866
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;446;2018-02-21 20:31:52:876
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;456;2018-02-21 20:31:52:886
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;466;2018-02-21 20:31:52:896
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;475;2018-02-21 20:31:52:905
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;486;2018-02-21 20:31:52:916
0.7867;5.5767;9.4743;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;496;2018-02-21 20:31:52:926
0.5879;4.1002;9.823;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-10.56;-6.66;-26.69;51.25;-32.48;-0.49;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;506;2018-02-21 20:31:52:936
0.5879;4.1002;9.823;-0.1329;3.7492;9.0643;-0.7187;0.0854;0.0182;-1.0325;0.0284;0.5455;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;515;2018-02-21 20:31:52:945
0.5879;4.1002;9.823;-0.1329;3.7492;9.0643;-0.6322;0.2863;-0.4122;-1.0325;0.0284;0.5455;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;525;2018-02-21 20:31:52:955
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-1.0325;0.0284;0.5455;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;536;2018-02-21 20:31:52:966
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;546;2018-02-21 20:31:52:976
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;556;2018-02-21 20:31:52:986
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;566;2018-02-21 20:31:52:996
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;575;2018-02-21 20:31:53:005
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;586;2018-02-21 20:31:53:016
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;596;2018-02-21 20:31:53:026
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;605;2018-02-21 20:31:53:035
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;616;2018-02-21 20:31:53:046
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.6322;0.2863;-0.4122;-0.3195;0.0967;0.03;2.093;-11.86;-2.91;-29.19;56.44;-22.47;0.84;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;626;2018-02-21 20:31:53:056
0.5879;4.1002;9.823;-0.0647;3.2461;9.2572;-0.1192;0.7382;0.1821;-0.3195;0.0967;0.03;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;636;2018-02-21 20:31:53:066
0.6909;2.7211;8.828;-0.0647;3.2461;9.2572;-0.1192;0.7382;0.1821;-0.3195;0.0967;0.03;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;645;2018-02-21 20:31:53:075
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;-0.3195;0.0967;0.03;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;656;2018-02-21 20:31:53:086
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;665;2018-02-21 20:31:53:095
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;675;2018-02-21 20:31:53:105
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;686;2018-02-21 20:31:53:116
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;19.334;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;695;2018-02-21 20:31:53:125
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;706;2018-02-21 20:31:53:136
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;716;2018-02-21 20:31:53:146
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;726;2018-02-21 20:31:53:156
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-12.11;-1.76;-29.69;56.73;-19.32;0.4;2.0;1002.6;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;735;2018-02-21 20:31:53:165
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;-0.1192;0.7382;0.1821;0.1857;-0.6673;0.3657;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.6;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;746;2018-02-21 20:31:53:176
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;1.6001;1.2935;0.6312;0.1857;-0.6673;0.3657;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.6;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;756;2018-02-21 20:31:53:186
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;1.6001;1.2935;0.6312;0.1857;-0.6673;0.3657;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.6;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;765;2018-02-21 20:31:53:195
0.6909;2.7211;8.828;0.3821;3.1627;9.2783;1.6001;1.2935;0.6312;0.1857;-0.6673;0.3657;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.62;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;776;2018-02-21 20:31:53:206
-0.0924;1.8314;9.2461;2.6347;4.8605;8.1037;1.6001;1.2935;0.6312;0.1857;-0.6673;0.3657;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.62;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;786;2018-02-21 20:31:53:216
-0.0924;1.8314;9.2461;2.6347;4.8605;8.1037;1.6001;1.2935;0.6312;3.1226;-2.1646;1.8561;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.62;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;796;2018-02-21 20:31:53:226
-0.0924;1.8314;9.2461;2.6347;4.8605;8.1037;1.6001;1.2935;0.6312;3.1226;-2.1646;1.8561;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.62;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;806;2018-02-21 20:31:53:236
-0.0924;1.8314;9.2461;2.6347;4.8605;8.1037;1.6001;1.2935;0.6312;3.1226;-2.1646;1.8561;2.093;-15.16;-2.01;-25.89;64.36;-18.81;-2.36;2.0;1002.62;20.89;30.281075;-97.70938;483.6;532.9269256788153;;0.0;51.870968;;0 / 20;815;2018-02-21 20:31:53:245
